"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-10","4.92",,,"0.00",,,,,"79","46","  200","  200","10.1","13.0",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-11","10.96",,,"0.02",,,,,"80","50","  160","  150","21.0","25.1",,,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-12","14.32",,,"0.24",,,,,"74","50","  210","  210","23.9","29.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-13","6.71",,,"0.00",,,,,"61","41","  340","  350","17.0","23.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-14","9.40",,,"0.00",,,,,"70","42","  160","  150","16.1","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-15","14.76",,,"0.00",,,,,"77","58","  180","  180","23.9","28.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-16","12.75",,,"0.38",,,,,"72","64","  200","  220","25.1","32.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-17","22.15",,,"0.00",,,,,"86","66","  190","  190","35.1","42.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-18","14.09",,,"0.00",,,,,"81","60","  230","  210","23.9","33.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-19","8.28",,,"0.26",,,,,"69","53","   40","   40","19.9","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-20","12.75",,,"0.84",,,,,"62","48","  350","  350","23.0","30.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-21","9.62",,,"0.00",,,,,"58","36","  340","  340","17.0","21.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-22","7.16",,,"0.00",,,,,"62","33","  220","  210","16.1","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-23","11.41",,,"0.00",,,,,"76","43","  230","  230","25.1","32.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-24","8.72",,,"0.00",,,,,"64","42","   20","   30","15.0","19.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-25","9.40",,,"0.05",,,,,"62","40","   90","   60","17.0","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-26","12.75",,,"0.34",,,,,"67","48","  290","  140","23.9","35.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-27","8.95",,,"0.00",,,,,"54","43","  330","  280","19.9","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-28","12.75",,,"0.00",,,,,"69","40","  180","  180","23.0","27.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-29","15.21",,,"0.00",,,,,"82","62","  240","  240","28.0","34.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-30","11.86",,,"0.00",,,,,"66","47","   20","   20","18.1","21.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-10-31","11.41",,,"0.00",,,,,"69","43","  160","  160","16.1","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-01","13.42",,,"0.00",,,,,"81","60","  200","  190","23.9","31.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-02","11.41",,,"0.31",,,,,"78","61","  290","  290","30.0","36.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-03","8.95",,,"0.00",,,,,"66","49","  360","   10","16.1","19.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-04","6.26",,,"0.00",,,,,"63","43","   40","   40","14.1","17.0",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-05","4.03",,,"0.00",,,,,"63","40","  220","  240","10.1","13.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-06","5.82",,,"0.00",,,,,"68","42","  120","  120","14.1","17.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-07","6.49",,,"0.00",,,,,"69","40","  190","  210","12.1","14.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-08","8.28",,,"0.40",,,,,"58","40","  360","  350","21.0","31.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-09","8.05",,,"0.00",,,,,"57","38","  350","  260","15.0","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-10","12.08",,,"0.00",,,,,"60","34","  230","  220","23.0","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-11","12.97",,,"0.00",,,,,"58","34","   20","   20","23.9","29.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-12","4.03",,,"0.00",,,,,"52","29","   20","   20","8.9","11.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-13","8.95",,,"0.00",,,,,"57","27","  230","  190","16.1","18.1",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-14","9.17",,,"0.00",,,,,"64","36","  210","  190","18.1","21.9",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-15","6.71",,,"0.00",,,,,"59","36","  290","   50","13.0","25.1","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-16","4.70",,,"0.00",,,,,"65","37","  140","  140","13.0","15.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-17","14.54",,,"0.00",,,,,"75","42","  180","  170","25.1","30.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-18","20.80",,,"0.45",,,,,"70","40","  210","  230","36.0","45.0","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-19","20.58",,,"0.00",,,,,"40","27","  280","  280","36.0","42.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-20","7.16",,,"0.00",,,,,"37","22","  320","  300","14.1","19.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-21","4.25",,,"0.00",,,,,"43","22","   70","  120","8.1","10.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-22","12.75",,,"0.26",,,,,"49","30","  110","  140","21.0","34.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-23","13.65",,,"0.49",,,,,"48","39","  280","  280","19.9","25.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-24","9.40",,,"0.00",,,,,"43","38","  290","  290","21.0","25.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-25","7.16",,,"0.00",,,,,"41","38","  270","  270","14.1","16.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-26","9.17",,,"0.00",,,,,"49","32","  180","  190","15.0","19.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-27","15.21",,,"0.05",,,,,"44","32","  160","  160","25.9","32.0","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-28","22.37",,,"0.89",,,,,"51","43","  170","  170","33.1","42.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-29","14.76",,,"0.00",,,,,"58","43","  220","  210","23.9","30.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-11-30","12.53",,,"0.00",,,,,"46","32","  250","  280","21.9","27.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-01","14.76",,,"0.00",,,,,"40","36","  260","  250","21.0","27.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-02","8.50",,,"0.00",,,,,"41","36","  290","  290","16.1","18.1",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-03","5.82",,,"0.00",,,,,"38","31","  330","  330","13.0","17.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-04","8.72",,,"0.40",,,,,"35","32","  270","  260","17.0","19.9","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-05","9.40",,,"0.00",,,,,"39","33","  270","  270","18.1","21.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-06","11.63",,,"0.00",,,,,"38","30","  300","  290","25.1","31.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-07","11.63",,,"0.00",,,,,"35","24","  300","  280","21.9","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-08","19.01",,,"0.00",,,,,"24","20","  280","  270","25.1","31.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-09","9.84",,,"0.00",,,,,"27","21","  290","  280","16.1","19.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-10","9.40",,,"0.02",,,,,"28","22","  120","  120","21.0","25.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-11","13.87",,,"0.10",,,,,"37","27","  190","  180","23.9","29.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-12","11.86",,,"0.00",,,,,"36","24","  290","  290","25.1","31.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-13","8.72",,,"0.07",,,,,"30","5","  340","  340","21.0","23.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-14","12.08",,,"0.00",,,,,"25","4","  300","  300","29.1","40.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-15","10.51",,,"0.00",,,,,"15","4","  300","  300","21.0","27.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-16","13.65",,,"0.02",,,,,"28","15","  150","  150","23.0","27.1","    1",,,,,"    1","    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-17","16.11",,,"0.03",,,,,"33","19","  290","  290","30.0","40.9","    1",,,,,"    1",,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-18","17.90",,,"0.00",,,,,"19","-2","  310","  300","33.1","42.1",,,,,,,"    1","    1",
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-19",,,,"0.00",,,,,"19","-4",,,,,,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-20",,,,"0.00",,,,,"33","13",,,,,,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-21","10.96",,,"0.00",,,,,"41","18","  180","  180","21.0","23.9",,,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-22","8.50",,,"0.00",,,,,"42","29","  300","  300","16.1","21.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-23","11.18",,,"0.03",,,,,"37","30","  160","  160","21.9","27.1","    1",,,"    1",,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-24","5.82",,,"0.00",,,,,"43","36","   50","   50","12.1","15.0","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-25","13.65",,,"0.09",,,,,"51","35","  140","  140","23.9","29.1","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-26","16.11",,,"0.39",,,,,"59","32","  270","  140","28.0","35.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-27","11.41",,,"0.00",,,,,"39","26","  270","  270","21.9","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-28","11.18",,,"0.00",,,,,"44","24","  170","  170","25.1","31.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-29","20.13",,,"0.00",,,,,"41","32","  280","  270","36.0","44.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-30","17.00",,,"0.00",,,,,"37","24","  290","  300","30.0","36.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2016-12-31","14.76",,,"0.00",,,,,"48","22","  200","  200","25.9","32.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-01","6.71",,,"0.00",,,,,"42","18","   70","   90","13.0","17.0","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-02","8.50",,,"0.12",,,,,"48","34","  100","  100","16.1","19.0","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-03","13.87",,,"0.15",,,,,"46","23","  310","  310","30.0","36.9","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-04","17.67",,,"0.00",,,,,"22","14","  290","  300","28.0","32.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-05","10.29",,,"0.01",,,,,"17","7","  290","  290","21.9","23.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-06","6.71",,,"0.00",,,,,"11","-5","  280","  250","15.0","17.0",,,,,,,"    1","    1",
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-07","9.40",,,"0.00",,,,,"20","-4","  270","  260","18.1","23.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-08","9.17",,,"0.00",,,,,"20","-2","  160","  160","23.0","27.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-09","18.79",,,"0.00",,,,,"37","20","  180","  170","29.1","38.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-10","25.72",,,"0.04",,,,,"55","29","  270","  280","46.1","57.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-11","14.09",,,"0.14",,,,,"60","23","  190","  190","31.1","40.9","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-12","12.30",,,"0.18",,,,,"47","22","  310","  300","25.1","32.0","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-13","11.41",,,"0.00",,,,,"31","20","   50","   70","21.0","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-14","6.49",,,"0.17",,,,,"32","29","  330","   70","12.1","19.0","    1",,,,,"    1","    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-15","6.49",,,"0.00",,,,,"35","29","   70","   70","12.1","13.0","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-16","11.18",,,"0.40",,,,,"54","33","  160","  160","21.9","27.1","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-17","17.45",,,"0.02",,,,,"56","36","  270","  210","25.1","31.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-18","11.18",,,"0.00",,,,,"41","33","  300","  260","19.9","23.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-19","10.74",,,"0.73",,,,,"44","32","   90","   90","21.0","23.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-20","8.50",,,"0.44",,,,,"53","43","  170","  170","16.1","19.0","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-21","11.86",,,"0.00",,,,,"63","47","  200","  230","23.0","29.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-22","13.20",,,"0.00",,,,,"54","41","   10","  360","28.0","33.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-23","13.42",,,"0.00",,,,,"41","37","  330","  330","23.9","28.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-24","7.83",,,"0.00",,,,,"41","35","  120","  120","17.0","21.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-25","19.24",,,"0.00",,,,,"51","35","  250","  260","30.0","38.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-26","19.69",,,"0.00",,,,,"35","31","  290","  290","29.1","34.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-27","15.66",,,"0.00",,,,,"31","24","  280","  260","25.1","29.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-28","14.76",,,"0.00",,,,,"37","23","  290","  270","21.9","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-29","11.18",,,"0.04",,,,,"31","20","  320","  320","21.9","27.1","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-30","11.86",,,"0.00",,,,,"41","9","  190","  270","25.1","32.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-01-31","16.11",,,"0.00",,,,,"44","32","  290","  270","29.1","35.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-01","10.51",,,"0.00",,,,,"43","27","  310","  270","19.9","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-02","12.97",,,"0.00",,,,,"30","19","  330","  330","23.0","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-03","10.29",,,"0.00",,,,,"31","15","  330","  320","17.0","21.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-04","13.65",,,"0.00",,,,,"36","11","  180","  170","25.1","31.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-05","9.62",,,"0.00",,,,,"47","26","  290","  280","18.1","21.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-06","9.62",,,"0.01",,,,,"50","24","  170","  160","16.1","19.0","    1","    1","    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-07","20.80",,,"0.18",,,,,"62","32","  280","  280","31.1","38.9","    1","    1","    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-08","13.42",," 1841","0.04",,,,,"34","15","  340","  330","23.0","27.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-09","10.51",,,"0.00",,,,,"20","6","  310","  300","21.9","25.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-10","17.00",,,"0.00",,,,,"49","16","  180","  180","32.0","40.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-11","8.50",,,"0.00",,,,,"66","38","  160","  160","17.0","19.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-12","17.67",,,"0.00",,,,,"53","30","  300","  300","35.1","42.1","    1",,,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-13","7.38",,,"0.00",,,,,"46","23","  250","  240","14.1","19.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-14","11.86",,,"0.00",,,,,"53","30","  270","  270","21.9","25.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-15","11.41",,,"0.00",,,,,"43","23","  290","  290","23.0","29.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-16","10.51",,,"0.00",,,,,"52","22","  160","  160","21.9","27.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-17","14.32",,,"0.00",,,,,"69","37","  210","  200","23.0","28.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-18","12.30",,,"0.00",,,,,"69","42","  210","  210","21.9","25.9","    1","    1",,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-19","7.38",,,"0.00",,,,,"68","43","  230","  220","16.1","19.0","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-20","12.75",,,"0.00",,,,,"72","44","  160","  150","23.9","29.1","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-21","4.25",,,"0.03",,,,,"62","52","  150","  150","13.0","16.1","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-22","10.74",,,"0.00",,,,,"71","45","  210","  200","19.9","25.1","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-23","7.83",,,"0.00",,,,,"61","43","   60","   60","16.1","19.0","    1","    1",,,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-24","21.70",,,"0.00",,,,,"69","39","  260","  200","32.0","38.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-25","19.91",,,"0.01",,,,,"39","19","  270","  270","32.0","40.0","    1",,,,,"    1",,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-26","13.87",,,"0.00",,,,,"50","16","  210","  190","29.1","36.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-27","9.62",,,"0.02",,,"0.0",,"59","29","  130","  120","19.9","23.9","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-02-28","18.79",,,"0.05",,,,,"65","46","  180","  180","33.1","40.9","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-01","21.92",,,"0.58",,,,,"64","33","  280","  270","38.9","48.1","    1",,"    1",,,,"    1",,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-02","14.32",,,"0.00",,,,,"40","26","  280","  290","25.9","32.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-03","7.38",,,"0.00",,,,,"38","19","  320","  320","16.1","19.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-04","13.87",,,"0.00",,,,,"57","30","  130","  140","23.9","29.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-05","19.46",,,"0.00",,,,,"65","33","  190","  190","35.1","40.9",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-06","24.16",,,"0.00",,"0.0","0.0",,"63","51","  180","  180","36.9","49.0","    1",,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-07","18.34",,,"0.56",,,,,"64","37","  190","  190","38.9","50.1","    1",,"    1",,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-08","15.21",,,"0.00",,,,,"59","34","  260","  250","33.1","42.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-09","11.86",,,"0.00",,,,,"58","33","   30","   40","25.9","32.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-10","15.43",,,"0.00",,,,,"40","28","  320","  330","25.1","30.0",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-11","8.28",,,"0.00",,,,,"35","24","   10","   20","14.1","18.1",,,,,,,,,
"USW00094870","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","2017-03-12","5.82",,,"0.00",,,,,"38","19","  130","  100","15.0","19.0",,,,,,,,,
